"country","year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","NV.SRV.TOTL.ZS","NV.IND.TOTL.ZS","NV.IND.MANF.ZS","NV.AGR.TOTL.ZS"
"Antigua and Barbuda",2000,"female","15-24 years",0,6616,0,830158778,11021,"Generation X",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"female","55-74 years",0,3986,0,830158778,11021,"Silent",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"female","75+ years",0,1413,0,830158778,11021,"G.I. Generation",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","15-24 years",0,5783,0,830158778,11021,"Generation X",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","25-34 years",0,7177,0,830158778,11021,"Generation X",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","5-14 years",0,7973,0,830158778,11021,"Millenials",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","75+ years",0,938,0,830158778,11021,"G.I. Generation",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","35-54 years",1,10033,9.97,830158778,11021,"Boomers",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"female","25-34 years",0,8595,0,830158778,11021,"Generation X",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"female","35-54 years",0,11040,0,830158778,11021,"Boomers",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"male","55-74 years",1,3333,30,830158778,11021,"Silent",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2000,"female","5-14 years",0,8439,0,830158778,11021,"Millenials",76.3144595371457,13.8271123377026,1.62410222505782,1.58954185700799
"Antigua and Barbuda",2001,"male","35-54 years",2,10281,19.45,800740259,10468,"Boomers",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","15-24 years",0,6902,0,800740259,10468,"Millenials",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"male","5-14 years",0,7958,0,800740259,10468,"Millenials",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","5-14 years",0,8428,0,800740259,10468,"Millenials",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","55-74 years",0,4037,0,800740259,10468,"Silent",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","75+ years",0,1487,0,800740259,10468,"Silent",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","35-54 years",0,11402,0,800740259,10468,"Boomers",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"male","55-74 years",0,3442,0,800740259,10468,"Silent",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"male","75+ years",0,980,0,800740259,10468,"Silent",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"male","15-24 years",0,6084,0,800740259,10468,"Millenials",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"female","25-34 years",0,8425,0,800740259,10468,"Generation X",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2001,"male","25-34 years",0,7071,0,800740259,10468,"Generation X",75.8545302452183,12.8781383468874,1.73957792328825,1.6127256728062
"Antigua and Barbuda",2002,"female","75+ years",0,1547,0,814615333,10499,"Silent",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"female","15-24 years",0,7196,0,814615333,10499,"Millenials",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"female","25-34 years",0,8155,0,814615333,10499,"Generation X",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"female","5-14 years",0,8408,0,814615333,10499,"Millenials",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"female","55-74 years",0,4050,0,814615333,10499,"Silent",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","5-14 years",0,7980,0,814615333,10499,"Millenials",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","55-74 years",0,3527,0,814615333,10499,"Silent",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","15-24 years",0,6416,0,814615333,10499,"Millenials",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","35-54 years",0,10604,0,814615333,10499,"Boomers",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","25-34 years",0,6921,0,814615333,10499,"Generation X",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"male","75+ years",0,1024,0,814615333,10499,"Silent",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2002,"female","35-54 years",0,11760,0,814615333,10499,"Boomers",74.994414700733,13.0423267437658,1.81697853267234,1.7302938096516
"Antigua and Barbuda",2003,"female","55-74 years",0,4054,0,855643111,10878,"Silent",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"female","35-54 years",0,12129,0,855643111,10878,"Boomers",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"female","75+ years",0,1583,0,855643111,10878,"Silent",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"female","15-24 years",0,7454,0,855643111,10878,"Millenials",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"female","5-14 years",0,8423,0,855643111,10878,"Millenials",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","25-34 years",0,6734,0,855643111,10878,"Generation X",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","55-74 years",1,3594,27.82,855643111,10878,"Silent",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","5-14 years",0,8061,0,855643111,10878,"Millenials",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","15-24 years",0,6730,0,855643111,10878,"Millenials",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"female","25-34 years",0,7831,0,855643111,10878,"Generation X",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","35-54 years",0,10997,0,855643111,10878,"Boomers",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2003,"male","75+ years",0,1068,0,855643111,10878,"Silent",74.5442099392385,13.1952965112376,1.9061032278295,1.74952522358114
"Antigua and Barbuda",2004,"female","25-34 years",0,7531,0,919577148,11535,"Generation X",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","35-54 years",1,11406,8.77,919577148,11535,"Boomers",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","75+ years",0,1094,0,919577148,11535,"Silent",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"female","35-54 years",0,12492,0,919577148,11535,"Boomers",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"female","75+ years",0,1590,0,919577148,11535,"Silent",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","55-74 years",1,3665,27.29,919577148,11535,"Silent",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"female","15-24 years",0,7648,0,919577148,11535,"Millenials",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","5-14 years",0,8196,0,919577148,11535,"Millenials",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"female","55-74 years",0,4088,0,919577148,11535,"Silent",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","15-24 years",0,6968,0,919577148,11535,"Millenials",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"female","5-14 years",0,8488,0,919577148,11535,"Millenials",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2004,"male","25-34 years",0,6556,0,919577148,11535,"Generation X",73.1633705787602,13.0557536029488,1.85586294950378,1.60997291877253
"Antigua and Barbuda",2005,"female","15-24 years",0,7780,0,1022191296,12649,"Millenials",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"female","25-34 years",0,7327,0,1022191296,12649,"Generation X",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","15-24 years",0,7113,0,1022191296,12649,"Millenials",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"female","55-74 years",0,4157,0,1022191296,12649,"Silent",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"female","75+ years",0,1575,0,1022191296,12649,"Silent",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","5-14 years",0,8358,0,1022191296,12649,"Millenials",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"female","35-54 years",0,12835,0,1022191296,12649,"Boomers",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"female","5-14 years",0,8584,0,1022191296,12649,"Millenials",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","55-74 years",0,3748,0,1022191296,12649,"Silent",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","25-34 years",0,6444,0,1022191296,12649,"Generation X",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","35-54 years",0,11778,0,1022191296,12649,"Boomers",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2005,"male","75+ years",0,1110,0,1022191296,12649,"Silent",72.5940717538246,14.5297886320759,1.79294584120848,1.75781836535522
"Antigua and Barbuda",2006,"female","25-34 years",0,7098,0,1157005444,14114,"Generation X",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"female","55-74 years",0,4256,0,1157005444,14114,"Silent",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","55-74 years",0,3847,0,1157005444,14114,"Silent",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","75+ years",0,1107,0,1157005444,14114,"Silent",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"female","15-24 years",0,7902,0,1157005444,14114,"Millenials",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","25-34 years",0,6319,0,1157005444,14114,"Generation X",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","5-14 years",0,8485,0,1157005444,14114,"Millenials",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"female","75+ years",0,1573,0,1157005444,14114,"Silent",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","15-24 years",0,7239,0,1157005444,14114,"Millenials",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"female","5-14 years",0,8571,0,1157005444,14114,"Millenials",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"male","35-54 years",0,12202,0,1157005444,14114,"Boomers",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2006,"female","35-54 years",0,13374,0,1157005444,14114,"Boomers",68.2597168053525,18.4627442124786,1.81883138952246,1.65320433148371
"Antigua and Barbuda",2007,"male","35-54 years",1,12530,7.98,1311401333,15775,"Boomers",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"male","15-24 years",0,7330,0,1311401333,15775,"Millenials",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"male","25-34 years",0,6267,0,1311401333,15775,"Generation X",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","5-14 years",0,8555,0,1311401333,15775,"Generation Z",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","15-24 years",0,8013,0,1311401333,15775,"Millenials",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","25-34 years",0,6962,0,1311401333,15775,"Generation X",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"male","75+ years",0,1094,0,1311401333,15775,"Silent",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"male","55-74 years",0,3988,0,1311401333,15775,"Silent",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","55-74 years",0,4400,0,1311401333,15775,"Silent",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","75+ years",0,1568,0,1311401333,15775,"Silent",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"male","5-14 years",0,8564,0,1311401333,15775,"Generation Z",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2007,"female","35-54 years",0,13860,0,1311401333,15775,"Boomers",67.6077242723055,17.7596079841267,1.69627225062684,1.6076515556326
"Antigua and Barbuda",2008,"female","25-34 years",0,6910,0,1368431037,16238,"Generation X",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"female","75+ years",0,1567,0,1368431037,16238,"Silent",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","35-54 years",0,12782,0,1368431037,16238,"Boomers",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","5-14 years",0,8599,0,1368431037,16238,"Generation Z",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"female","55-74 years",0,4587,0,1368431037,16238,"Silent",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","55-74 years",0,4158,0,1368431037,16238,"Silent",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"female","35-54 years",0,14278,0,1368431037,16238,"Boomers",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","25-34 years",0,6274,0,1368431037,16238,"Generation X",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"female","15-24 years",0,8108,0,1368431037,16238,"Millenials",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","15-24 years",0,7404,0,1368431037,16238,"Millenials",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"male","75+ years",0,1069,0,1368431037,16238,"Silent",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2008,"female","5-14 years",0,8537,0,1368431037,16238,"Generation Z",67.2194944253997,19.15681188452,1.59025309627795,1.54931126413594
"Antigua and Barbuda",2009,"female","5-14 years",0,8514,0,1224253000,14335,"Generation Z",68.4882026672399,19.4880115342122,2.06815349425877,1.49670625894952
